Index,deltaCac,maxCacThreshold,targetCarrierFreq,LNBTS_id,earfcnDL,Banda,Encargado
"(nan, 'PER')",#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
"(nan, 'CHO')",#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,Jhonattan
"('MED.El Salado_L3', 'MED')",15,30,626,525576,3075,2600,German
"('MED.El Salado_T2', 'MED')",15,30,3075,525576,3225,2600,German
"('MED.El Salado_T2', 'MED')",15,30,626,525576,3225,2600,German
"('MED.El Salado_T3', 'MED')",15,30,3075,525576,3225,2600,German
"('MED.El Salado_T3', 'MED')",15,30,626,525576,3225,2600,German
"('MED.El Salado_M2', 'MED')",15,30,3075,525576,626,1900,German
"('MED.El Salado_M2', 'MED')",15,30,3225,525576,626,1900,German
"('MED.El Salado_M3', 'MED')",15,30,3075,525576,626,1900,German
"('MED.El Salado_M3', 'MED')",15,30,3225,525576,626,1900,German
"('MED.Monteclaro_L1', 'MED')",15,30,3225,525580,3075,2600,German
"('MED.Monteclaro_L1', 'MED')",15,30,626,525580,3075,2600,German
"('MED.Monteclaro_L3', 'MED')",15,30,3225,525580,3075,2600,German
"('MED.Monteclaro_L3', 'MED')",15,30,626,525580,3075,2600,German
"('MED.Monteclaro_T1', 'MED')",15,30,3075,525580,3225,2600,German
"('MED.Monteclaro_T1', 'MED')",15,30,626,525580,3225,2600,German
"('MED.Monteclaro_T3', 'MED')",15,30,3075,525580,3225,2600,German
"('MED.Monteclaro_T3', 'MED')",15,30,626,525580,3225,2600,German
"('MED.Monteclaro_M1', 'MED')",15,30,3075,525580,626,1900,German
"('MED.Monteclaro_M1', 'MED')",15,30,3225,525580,626,1900,German
"('MED.Monteclaro_M3', 'MED')",15,30,3075,525580,626,1900,German
"('MED.Monteclaro_M3', 'MED')",15,30,3225,525580,626,1900,German
"('ANT.Bolivar Parque_L1', 'ANT')",15,30,3225,525605,3075,2600,Luis
"('ANT.Bolivar Parque_L1', 'ANT')",15,30,626,525605,3075,2600,Luis
"('ANT.Bolivar Parque_L2', 'ANT')",15,30,3225,525605,3075,2600,Luis
"('ANT.Bolivar Parque_L2', 'ANT')",15,30,626,525605,3075,2600,Luis
"('ANT.Bolivar Parque_L3', 'ANT')",15,30,3225,525605,3075,2600,Luis
"('ANT.Bolivar Parque_L3', 'ANT')",15,30,626,525605,3075,2600,Luis
"('ANT.Bolivar Parque_T1', 'ANT')",15,30,3075,525605,3225,2600,Luis
"('ANT.Bolivar Parque_T1', 'ANT')",15,30,626,525605,3225,2600,Luis
"('ANT.Bolivar Parque_T2', 'ANT')",15,30,3075,525605,3225,2600,Luis
"('ANT.Bolivar Parque_T2', 'ANT')",15,30,626,525605,3225,2600,Luis
"('ANT.Bolivar Parque_T3', 'ANT')",15,30,3075,525605,3225,2600,Luis
"('ANT.Bolivar Parque_T3', 'ANT')",15,30,626,525605,3225,2600,Luis
"('ANT.Bolivar Parque_M1', 'ANT')",15,30,3075,525605,626,1900,Luis
"('ANT.Bolivar Parque_M1', 'ANT')",15,30,3225,525605,626,1900,Luis
"('ANT.Bolivar Parque_M2', 'ANT')",15,30,3075,525605,626,1900,Luis
"('ANT.Bolivar Parque_M2', 'ANT')",15,30,3225,525605,626,1900,Luis
"('ANT.Bolivar Parque_M4', 'ANT')",15,30,3075,525605,626,1900,Luis
"('ANT.Bolivar Parque_M4', 'ANT')",15,30,3225,525605,626,1900,Luis
"('MED.Plaza Mayor Sur-1_L1', 'MED')",15,30,3225,525621,3075,2600,Luis
"('MED.Plaza Mayor Sur-1_L1', 'MED')",15,30,626,525621,3075,2600,Luis
